seed,step,eval_reward,K,critic_loss,actor_loss
43,1000,70.8,1,-18.322038650512695,65.60272979736328
43,2000,55.8,1,-66.7553482055664,390.8610534667969
43,3000,69.8,1,-122.1338119506836,965.0228271484375
43,4000,62.8,1,-0.865081787109375,1686.0894775390625
43,5000,79.8,1,-126.583984375,3132.432861328125
43,6000,178.8,1,42.10346984863281,3896.822265625
43,7000,138.6,1,206.83103942871094,4452.90087890625
43,8000,56.8,1,274.66204833984375,6395.501953125
43,9000,63.6,1,1506.9368896484375,6611.826171875
43,10000,52.4,1,1403.974853515625,10121.2626953125
43,11000,135.0,1,915.164306640625,12454.623046875
43,12000,69.6,1,161.4029541015625,15770.990234375
43,13000,109.4,1,940.05615234375,19168.376953125
43,14000,65.8,1,1130.97216796875,22320.009765625
43,15000,147.4,1,906.52197265625,29396.720703125
43,16000,53.2,1,509.06146240234375,26512.365234375
43,17000,81.0,1,1773.165283203125,36466.98828125
43,18000,51.0,1,9266.357421875,47471.5546875
43,19000,37.6,1,1170.44189453125,51788.0859375
43,20000,40.2,1,2650.956787109375,64745.5859375
