seed,step,eval_reward,K,critic_loss,actor_loss
43,1000,-1529.880711918302,10,16839.775390625,574.9571533203125
43,2000,-1558.8265123482265,10,5589.65869140625,1294.677978515625
43,3000,-1602.0631443034365,10,4168.4560546875,1725.737060546875
43,4000,-1599.6247530477854,10,5878.1494140625,2548.57568359375
43,5000,-1580.283433093215,10,4684.41064453125,1855.590087890625
43,6000,-1558.921238066334,10,4602.55126953125,1605.2958984375
43,7000,-1560.431437284847,10,2787.960205078125,1686.23193359375
43,8000,-1574.6147378246546,10,649.7478637695312,1843.111083984375
43,9000,-1390.8038523476152,10,603.4147338867188,2239.21728515625
43,10000,-1549.35857614512,10,6247.08984375,1879.204345703125
43,11000,-1536.0249354151242,10,2034.7755126953125,1992.9814453125
43,12000,-1550.0400303953966,10,4260.87841796875,1180.952392578125
43,13000,-1571.6823708139884,10,2334.55078125,890.4386596679688
43,14000,-1495.5434083713808,10,1183.3614501953125,990.1846923828125
43,15000,-1474.31790367669,10,992.38330078125,1220.5472412109375
43,16000,-1446.4972838328727,10,1525.3587646484375,2385.185302734375
43,17000,-1502.3041809426145,10,4852.73876953125,822.1156616210938
43,18000,-1151.5001596191764,10,8335.8828125,692.6807861328125
43,19000,-1549.0290921877474,10,35819.84765625,560.0570068359375
43,20000,-900.3970509473769,10,2579.869873046875,604.96630859375
43,21000,-1273.464555221015,10,25086.5546875,1797.588623046875
43,22000,-1116.4006563943874,10,4906.2158203125,1240.552734375
43,23000,-1290.451231865131,10,2470.8466796875,1351.3800048828125
43,24000,-1443.393439457799,10,1348.9891357421875,1176.447509765625
43,25000,-1195.9510500095125,10,7352.1103515625,1026.3681640625
43,26000,-629.8574103593552,10,29.122478485107422,1058.279052734375
43,27000,-1337.4846921006324,10,341.4815673828125,1020.412109375
43,28000,-1589.9868692141213,10,1695.4735107421875,1109.6871337890625
43,29000,-1539.3268294571112,10,1077.24951171875,1171.813232421875
43,30000,-1395.3433471881608,10,3624.65234375,961.5820922851562
43,31000,-1592.0797318905238,10,3446.11669921875,1039.163330078125
43,32000,-1582.0744461260724,10,-268.7309265136719,907.9515991210938
43,33000,-1188.347519694877,10,6662.560546875,1077.2813720703125
43,34000,-1097.1976107048715,10,-847.6384887695312,1058.259765625
43,35000,-1146.4544515449868,10,-300.2655029296875,957.1981811523438
43,36000,-1475.6971506850564,10,-559.4189453125,939.3343505859375
43,37000,-1070.7771494014075,10,1774.5037841796875,829.9521484375
43,38000,-1186.029057442654,10,-163.99114990234375,784.177490234375
43,39000,-1359.7882877877632,10,81.06206512451172,733.8014526367188
43,40000,-1202.2886311785676,10,2038.6715087890625,707.361328125
43,41000,-1119.5941100878276,10,253.89935302734375,685.1765747070312
43,42000,-1306.9165433885632,10,409.9352722167969,670.0982666015625
43,43000,-947.5516277417761,10,300.09478759765625,706.2586669921875
43,44000,-1096.0214433347574,10,2104.357421875,697.34130859375
43,45000,-1019.0839693948213,10,2319.5751953125,630.4473876953125
43,46000,-891.3046004148935,10,215.96485900878906,595.6671142578125
43,47000,-1258.517462796901,10,5980.451171875,630.5021362304688
43,48000,-1158.7302817011612,10,5569.53125,627.634033203125
43,49000,-1272.6880156892967,10,6243.44677734375,556.445068359375
43,50000,-1220.7845199497144,10,5876.60595703125,508.6519775390625
