seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,-1454.855947231857,1,-2.0632344285151232e+17,1.8125306590973133e+17
44,2000,-1421.8242114605953,1,-2.1623179496443085e+17,1.588400367735931e+17
44,3000,-1419.7886877453313,1,-1.5418228218003456e+17,1.0553052473851904e+17
44,4000,-1507.3484641767027,1,-1.0863449760333824e+17,7.141849431434854e+16
44,5000,-1358.6752308949515,1,-9.679850403843277e+16,6.270349027468902e+16
44,6000,-1217.335276193298,1,-7.76553623537582e+16,5.76356650886103e+16
44,7000,-1340.1715859779642,1,-1.1683570329531187e+17,1.2115175029080064e+17
44,8000,-1118.3033889898745,1,-1.5185559531657626e+17,1.2705525155862938e+17
44,9000,-1339.3822213418584,1,-1.6996669930969498e+17,1.55709091514155e+17
44,10000,-1294.1382816545731,1,-1.7050262532888986e+17,1.673305171028869e+17
44,11000,-1439.4060583824169,1,-1.8313855655267533e+17,2.3463773987248538e+17
44,12000,-1177.9987946876347,1,-1.8011958968057856e+17,1.8637562186406298e+17
44,13000,-1276.2363518323314,1,-2.1104424756497613e+17,2.006803196810363e+17
44,14000,-1401.1063578854553,1,-2.089077418533847e+17,2.1761764347189658e+17
44,15000,-1302.3921948451155,1,-2.487563281665884e+17,2.1919188642483405e+17
44,16000,-1439.1862418509256,1,-2.0272812572803072e+17,1.826774316839076e+17
44,17000,-1471.4573502179421,1,-2.189303916359844e+17,2.2838383799277978e+17
44,18000,-1485.7525762127361,1,-2.2867431522094285e+17,2.6579602679791616e+17
44,19000,-1284.8029304936945,1,-2.6474492804150067e+17,2.316238410617979e+17
44,20000,-1428.4562751577985,1,-2.333352652701696e+17,2.1900507252732723e+17
44,21000,-1351.447750260027,1,-2.375199721657467e+17,2.1859854528282624e+17
44,22000,-1430.697304372948,1,-2.6803416861560013e+17,2.410783353906135e+17
44,23000,-1379.6907672836032,1,-2.7619264797291315e+17,2.5411362985345024e+17
44,24000,-1403.4414158461827,1,-2.169782087408681e+17,2.1082424216020582e+17
44,25000,-1522.7271059769687,1,-2.4660107921771725e+17,1.9239319746327347e+17
44,26000,-1257.6891857773057,1,-2.3837832996978688e+17,1.8558192908763136e+17
44,27000,-1174.35160666024,1,-2.369646328943739e+17,1.916345687998464e+17
44,28000,-1050.1827379665806,1,-2.430190077733765e+17,1.7984910982014566e+17
44,29000,-627.7044060473756,1,-2.3367041015821107e+17,1.728315283954729e+17
44,30000,-924.7318067540643,1,-1.979569839978578e+17,1.4277053689469338e+17
44,31000,-1273.3664259284888,1,-1.9640974779927757e+17,1.505548215213097e+17
44,32000,-1044.0834985956851,1,-1.871653460907131e+17,1.4064275855664742e+17
44,33000,-776.8342234620311,1,-2.1842891125450342e+17,1.6775740249237094e+17
44,34000,-937.1226181293621,1,-2.0269136080797696e+17,1.6536715011293184e+17
44,35000,-1241.1718353284275,1,-2.03973133667926e+17,1.5490332128968704e+17
44,36000,-1541.1085132194821,1,-1.5552093758685184e+17,2.2737757869493453e+17
44,37000,-1079.3175246573876,1,-2.0933718704337715e+17,1.72242568120107e+17
44,38000,-1566.3790042054547,1,-1.8553279466176512e+17,2.660645309733929e+17
44,39000,-1239.8053867295341,1,-2.069790953790505e+17,2.282315384524636e+17
44,40000,-831.4334818678623,1,-1.8613967354068992e+17,1.37187697885184e+17
44,41000,-1265.1036657297689,1,-2.1198902011101184e+17,2.1765696819245875e+17
44,42000,-1428.9968780822521,1,-2.0023209689402573e+17,1.6912825297403904e+17
44,43000,-918.3622490730556,1,-2.2400998073748685e+17,2.1193672458921574e+17
44,44000,-1149.0106611420972,1,-1.725895155782779e+17,1.6135920689138893e+17
44,45000,-1347.5049015607524,1,-2.0028353342236262e+17,2.3740328649424896e+17
44,46000,-1245.016589432888,1,-1.904785697621934e+17,2.0642145400520704e+17
44,47000,-1458.4595285183325,1,-1.9330591237341184e+17,2.291051691602084e+17
44,48000,-187.7846054199881,1,-1.8475270834172723e+17,1.4423321377714995e+17
44,49000,-1481.5053249052212,1,-1.9734567271268352e+17,1.974815311181906e+17
44,50000,-1245.8522875420367,1,-1.4196911317712896e+17,1.3859524456742912e+17
