seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,-1235.4644673824396,3,-12838.5224609375,29674.119140625
44,2000,-792.7234633038933,3,-89924.4296875,89366.4765625
44,3000,-999.7778975797961,3,-65967.203125,66579.8125
44,4000,-1117.8703688309847,3,-56321.7265625,61327.1328125
44,5000,-1143.6120137769071,3,-70244.4921875,94543.34375
44,6000,-1064.7249686368245,3,-88050.1328125,98583.1953125
44,7000,-943.5904637407791,3,-100696.90625,111246.921875
44,8000,-997.3983565475806,3,-139163.8125,141527.328125
44,9000,-975.5744811606622,3,-151967.90625,160734.453125
44,10000,-947.6138178208599,3,-229060.40625,228905.015625
44,11000,-971.2564172964994,3,-164337.5625,164182.0
44,12000,-891.1148221062831,3,-222124.71875,244687.90625
44,13000,-861.723992041914,3,-229936.203125,229585.453125
44,14000,-905.3970810627382,3,-333030.75,322197.28125
44,15000,-849.6297114963112,3,-289062.15625,275769.125
44,16000,-912.3405944777558,3,-189142.609375,179283.28125
44,17000,-1002.9777658324416,3,-356077.46875,348313.375
44,18000,-902.793621051529,3,-203298.609375,188986.53125
44,19000,-849.78219173924,3,-282275.125,269817.28125
44,20000,-878.4424730983723,3,-223710.578125,209607.609375
44,21000,-862.1906403234556,3,-371087.875,337497.5
44,22000,-850.3905113319009,3,-273614.625,248184.546875
44,23000,-846.6954282947839,3,-315566.9375,294205.875
44,24000,-765.4387069680222,3,-436424.875,413493.6875
44,25000,-808.9131515985638,3,-305585.9375,280449.625
44,26000,-739.5381458614394,3,-402931.25,362296.59375
44,27000,-861.8841569463472,3,-420105.625,378196.03125
44,28000,-803.6491385962963,3,-413948.4375,386615.5
44,29000,-745.0043605621458,3,-430020.8125,414824.875
44,30000,-766.5870573972146,3,-241481.15625,227359.125
44,31000,-749.3748465945421,3,-346609.84375,350450.5625
44,32000,-673.7752733792582,3,-494268.78125,486978.625
44,33000,-798.3857988356867,3,-294853.71875,289402.46875
44,34000,-718.8331041369437,3,-407839.84375,404332.5625
44,35000,-741.7457293967398,3,-361218.15625,354085.125
44,36000,-729.4135499669476,3,-431837.15625,433963.40625
44,37000,-726.2127088358495,3,-382060.03125,378373.84375
44,38000,-749.7331323617336,3,-329137.84375,318279.46875
44,39000,-645.4814674415048,3,-360711.75,351688.0
44,40000,-725.9909775247153,3,-522151.5625,501442.375
44,41000,-749.6706803795557,3,-413475.3125,383240.625
44,42000,-919.8075010830971,3,-470146.40625,479146.53125
44,43000,-670.7197553089934,3,-519512.1875,542229.375
44,44000,-1175.3401299404507,3,-529960.3125,548500.625
44,45000,-889.0686580600126,3,-447922.3125,448311.1875
44,46000,-1222.3911653635923,3,-455761.0,459286.75
44,47000,-597.560697685975,3,-431440.0625,402732.125
44,48000,-820.6269537802334,3,-142412.53125,146871.546875
44,49000,-608.387468401276,3,-341450.28125,320627.4375
44,50000,-1077.0986984202425,3,-514971.90625,510442.34375
