seed,step,eval_reward,K,critic_loss,actor_loss
43,1000,500.0,5,-0.11366908252239227,-0.6227651238441467
43,2000,500.0,5,-0.11440543830394745,-1.1435340642929077
43,3000,500.0,5,-0.11458723247051239,-1.6292999982833862
43,4000,500.0,5,-0.11916813254356384,-2.0891356468200684
43,5000,500.0,5,-0.11135191470384598,-2.5268137454986572
43,6000,500.0,5,-0.11158527433872223,-2.941408634185791
43,7000,500.0,5,-0.113283172249794,-3.345407724380493
43,8000,500.0,5,-0.10690217465162277,-3.6891307830810547
43,9000,500.0,5,-0.11534841358661652,-4.081371307373047
43,10000,500.0,5,-0.03909848630428314,-4.409369468688965
43,11000,500.0,5,-0.03581787645816803,-4.714973449707031
43,12000,500.0,5,-0.11768845468759537,-5.0195794105529785
43,13000,500.0,5,-0.113960862159729,-5.314263343811035
43,14000,500.0,5,0.002053498290479183,-5.572909832000732
43,15000,500.0,5,-0.11316072940826416,-5.848488807678223
43,16000,500.0,5,-0.11324458569288254,-6.093153953552246
43,17000,500.0,5,-0.11002013832330704,-6.324822425842285
43,18000,500.0,5,-0.10902731865644455,-6.533397674560547
43,19000,500.0,5,-0.11176285147666931,-6.746892929077148
43,20000,500.0,5,-0.11713894456624985,-6.926682472229004
