seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,-1374.9785204686755,15,16088.021484375,1487.8558349609375
44,2000,-1564.7344675395973,15,-1325.9853515625,6399.251953125
44,3000,-1383.571592490052,15,-1187.8673095703125,6067.3203125
44,4000,-1422.5678687294014,15,2880.258544921875,3837.89599609375
44,5000,-1410.9938378859297,15,1098.88623046875,7321.2822265625
44,6000,-1334.7369404904755,15,-2458.969970703125,6900.29052734375
44,7000,-1603.4152749254226,15,3391.474609375,5760.84521484375
44,8000,-1489.2659855109682,15,7302.20458984375,6146.01513671875
44,9000,-1506.129745800767,15,10311.87890625,4626.92041015625
44,10000,-1491.6613082719641,15,11758.4931640625,5718.29248046875
44,11000,-1617.2639851667877,15,7170.28173828125,6236.54443359375
44,12000,-1530.38253907234,15,11257.1337890625,4701.01171875
44,13000,-1445.6440572772067,15,3270.109375,5185.53955078125
44,14000,-1496.6564033919055,15,-975.8687744140625,4402.8076171875
44,15000,-1495.076738304423,15,2045.1558837890625,4286.162109375
44,16000,-1326.4508447443714,15,16773.18359375,4900.01611328125
44,17000,-1532.2801116147941,15,5890.4912109375,5246.96484375
44,18000,-1571.8208048452466,15,472.471923828125,5017.4931640625
44,19000,-1571.4921189423508,15,1378.0584716796875,3672.84326171875
44,20000,-1601.5991785143547,15,2729.6826171875,4219.25
44,21000,-1542.930695079712,15,-131.46853637695312,3399.74658203125
44,22000,-1633.1157550023072,15,-2749.9267578125,3341.04052734375
44,23000,-1511.4697611612758,15,-2786.5302734375,3621.246826171875
44,24000,-1618.7945053424776,15,930.7184448242188,2312.267578125
44,25000,-1659.8896394103795,15,596.32421875,2998.380859375
44,26000,-1564.6067028486527,15,1637.721435546875,2180.204833984375
44,27000,-1606.2243146513827,15,363.41845703125,2032.23974609375
44,28000,-1654.6267535632173,15,-1718.1800537109375,1480.5589599609375
44,29000,-1567.491569739203,15,4513.62548828125,1801.0924072265625
44,30000,-1633.6474483860973,15,689.2275390625,2254.7177734375
44,31000,-1606.5878734873033,15,-504.1670837402344,2525.510009765625
44,32000,-1620.245395331761,15,-121.047119140625,1862.963134765625
44,33000,-1627.1412120699595,15,-230.68771362304688,2231.143798828125
44,34000,-1628.0100006039077,15,1589.4080810546875,3427.8564453125
44,35000,-1595.3666651395633,15,1324.1414794921875,2377.1123046875
44,36000,-1560.048242707558,15,2241.583740234375,2495.612060546875
44,37000,-1592.640261011584,15,1289.0653076171875,2081.56103515625
44,38000,-1624.542768946294,15,-893.6776733398438,2969.21435546875
44,39000,-1477.3501782724147,15,-830.2822265625,2617.019287109375
44,40000,-1624.0346590973154,15,-2087.332763671875,1976.91943359375
44,41000,-1610.1167403361565,15,-3562.44775390625,3161.45947265625
44,42000,-1585.509863125818,15,1520.0179443359375,2638.8017578125
44,43000,-1582.4108902144285,15,3995.541259765625,1856.780029296875
44,44000,-1617.4764098877083,15,88.87471771240234,2285.552978515625
44,45000,-1588.477712022042,15,-45.27294158935547,2074.88818359375
44,46000,-1592.2493232477905,15,-1651.3199462890625,2097.9462890625
44,47000,-1599.971230826161,15,3549.638916015625,2367.0966796875
44,48000,-1592.7885524766677,15,-2827.33056640625,2698.1494140625
44,49000,-1606.060380250341,15,1182.8209228515625,2888.473388671875
44,50000,-1588.1657244201988,15,2420.67529296875,2493.28466796875
