seed,step,eval_reward,K,critic_loss,actor_loss
43,1000,500.0,15,-0.10773041099309921,-0.6283084750175476
43,2000,500.0,15,-0.10920990258455276,-1.1489627361297607
43,3000,500.0,15,-0.10999320447444916,-1.6411383152008057
43,4000,500.0,15,-0.11564835906028748,-2.1025404930114746
43,5000,500.0,15,-0.1157681941986084,-2.539935350418091
43,6000,500.0,15,-0.10908561944961548,-2.929175853729248
43,7000,500.0,15,-0.10377002507448196,-3.3241007328033447
43,8000,500.0,15,-0.10897208750247955,-3.7182765007019043
43,9000,500.0,15,-0.11236853897571564,-4.066333293914795
43,10000,500.0,15,-0.11170423030853271,-4.385242938995361
43,11000,500.0,15,-0.038499921560287476,-4.687718391418457
43,12000,500.0,15,-0.11317816376686096,-4.984738826751709
43,13000,500.0,15,-0.1094399094581604,-5.283277988433838
43,14000,500.0,15,-0.10788195580244064,-5.561215400695801
43,15000,500.0,15,-0.11928486824035645,-5.825533866882324
43,16000,500.0,15,-0.11577264964580536,-6.060895919799805
43,17000,500.0,15,-0.11662131547927856,-6.3012003898620605
43,18000,500.0,15,0.04724734276533127,-6.484091758728027
43,19000,500.0,15,0.38854530453681946,-6.689513683319092
43,20000,500.0,15,-0.10926768183708191,-6.927819728851318
