seed,step,eval_reward,K,critic_loss,actor_loss
42,1000,83.0,15,-21.85340118408203,46.39522171020508
42,2000,71.2,15,-31.014291763305664,182.880126953125
42,3000,61.4,15,-33.244056701660156,436.2740783691406
42,4000,57.8,15,83.13297271728516,690.7230834960938
42,5000,242.2,15,114.4693603515625,873.2176513671875
42,6000,393.6,15,142.1800537109375,1193.3841552734375
42,7000,458.2,15,-208.64968872070312,1900.2083740234375
42,8000,350.2,15,120.13078308105469,2226.87548828125
42,9000,500.0,15,138.75604248046875,2086.93701171875
42,10000,423.8,15,452.508544921875,2396.7431640625
42,11000,430.4,15,191.6283416748047,3493.76953125
42,12000,500.0,15,919.8968505859375,5243.71875
42,13000,500.0,15,135.27978515625,3800.65966796875
42,14000,500.0,15,378.5279541015625,2809.65283203125
42,15000,500.0,15,-243.72161865234375,4496.7744140625
42,16000,500.0,15,780.399169921875,4963.5712890625
42,17000,500.0,15,1396.5498046875,3678.943115234375
42,18000,500.0,15,93.6912841796875,8754.3525390625
42,19000,500.0,15,1322.2030029296875,5689.18310546875
42,20000,500.0,15,544.9866943359375,4063.98388671875
