seed,step,eval_reward,K,critic_loss,actor_loss
43,1000,-1501.5431371966502,1,-8886685156769792.0,1130643027132416.0
43,2000,-1409.6133126410882,1,-9548034421555200.0,1.0352024382078976e+16
43,3000,-1259.2821606009427,1,-8737265928896512.0,4595901695787008.0
43,4000,-1291.600519119299,1,-9948996462182400.0,4569414095601664.0
43,5000,-1313.1196136553856,1,-5487849902178304.0,5517583960768512.0
43,6000,-1407.3331638670768,1,-1.1925324589694976e+16,1.3874695354974208e+16
43,7000,-1388.6346216207328,1,-8979851587354624.0,1.292784082354176e+16
43,8000,-1273.8996925293334,1,-3540292418404352.0,5789050589937664.0
43,9000,-1526.3238047112245,1,-5817670641385472.0,7265001605693440.0
43,10000,-1299.456412752208,1,-6043211722129408.0,7655185425891328.0
43,11000,-1188.9096629130172,1,-6297815235952640.0,9792050840993792.0
43,12000,-941.1345952641872,1,-8171983271362560.0,9789259112251392.0
43,13000,-1270.6338734364597,1,-4159932987342848.0,7434530407317504.0
43,14000,-1084.6012143115543,1,-6242135279927296.0,7570499408232448.0
43,15000,-1177.8251937097464,1,-4261790284251136.0,4481622816587776.0
43,16000,-1240.0076023465267,1,-4625403289272320.0,6628740318625792.0
43,17000,-916.2135632369324,1,-5883713816625152.0,8967317799043072.0
43,18000,-777.2848425782352,1,-3379822508113920.0,5310607339290624.0
43,19000,-1170.6501766852857,1,-3639207931150336.0,5857276682305536.0
43,20000,-1265.968075846417,1,-4807511513235456.0,7592593793744896.0
43,21000,-1575.1781857604033,1,-3887933782228992.0,4610556661071872.0
43,22000,-871.1210302360709,1,-2882052709941248.0,3334233846185984.0
43,23000,-933.8922815514237,1,-3902251055710208.0,4753100183175168.0
43,24000,-707.238121421895,1,-3875855797321728.0,5531561394962432.0
43,25000,-1156.7527740069888,1,-7036440626069504.0,8774963393724416.0
43,26000,-628.246232429877,1,-2910265544802304.0,4379641502498816.0
43,27000,-844.2831113345883,1,-2264300047564800.0,4454340647452672.0
43,28000,-641.7847768083474,1,-4441200731881472.0,5926211444277248.0
43,29000,-1022.7653904875318,1,-5237931660804096.0,6791802510114816.0
43,30000,-776.0525036003205,1,-6479073593262080.0,1.0020984409030656e+16
43,31000,-918.1209537091615,1,-4332365186859008.0,5531371879530496.0
43,32000,-857.5743242800024,1,-3428777619095552.0,5511644557869056.0
43,33000,-1001.9781142444803,1,-3414444776357888.0,4125907987988480.0
43,34000,-612.7172989685132,1,-5041983978471424.0,6599077663866880.0
43,35000,-619.6948168117513,1,-4588781176881152.0,5323134685151232.0
43,36000,-803.4341880174754,1,-3157836049678336.0,4361907045662720.0
43,37000,-1183.1258948965935,1,-3669245858676736.0,5395665408491520.0
43,38000,-942.8936273176223,1,-4743085393182720.0,6936649745301504.0
43,39000,-626.1173236245617,1,-3036610597748736.0,4607993102467072.0
43,40000,-831.984946247267,1,-4292917522857984.0,5688107047321600.0
43,41000,-550.4064733164598,1,-4257704428175360.0,7573483336761344.0
43,42000,-819.5055039861772,1,-2712037234835456.0,4602082153725952.0
43,43000,-1137.7510736962643,1,-3985866552770560.0,1511297657077760.0
43,44000,-722.8539433332087,1,-4780643808444416.0,3222813536157696.0
43,45000,-972.865650120492,1,-5235658012491776.0,3388070724370432.0
43,46000,-1162.8882625679119,1,-5131936162906112.0,4667846692962304.0
43,47000,-799.889463259193,1,-4412961858781184.0,5695784838234112.0
43,48000,-1123.4272823139165,1,-7085496668782592.0,8035266946138112.0
43,49000,-1039.2121217601905,1,-1943874280882176.0,3363998237982720.0
43,50000,-693.3094141675853,1,-5529208826626048.0,5363134252449792.0
