seed,step,eval_reward,K,critic_loss,actor_loss
43,2000,-1332.0188255697371,15,-1.4635810852050781,124.49082946777344
43,4000,-921.4608246564846,15,35.286415100097656,156.4260711669922
43,6000,-940.481597944807,15,104.83387756347656,179.78131103515625
43,8000,-1068.0818980914523,15,24.064712524414062,232.1411895751953
43,10000,-855.8368940772659,15,431.358642578125,311.27960205078125
43,12000,-697.267422978606,15,47.7016716003418,401.4306640625
43,14000,-1072.936345232018,15,71.26589965820312,483.8692626953125
43,16000,-947.7250272698711,15,69.14299011230469,551.046630859375
43,18000,-361.9452041897176,15,7875.72216796875,637.1342163085938
43,20000,-265.1057049193818,15,2619.355224609375,731.2640380859375
43,22000,-487.48718600029895,15,118.21713256835938,829.850830078125
43,24000,-371.35901899961317,15,4053.093017578125,895.72216796875
43,26000,-782.2638265459193,15,4875.19384765625,982.9008178710938
43,28000,-388.61018934543455,15,5749.169921875,1073.67529296875
43,30000,-349.04013735575415,15,159.109619140625,1162.6387939453125
43,32000,-398.10543479118195,15,185.14349365234375,1234.3447265625
43,34000,-628.3723484274624,15,290.71197509765625,1276.2236328125
43,36000,-318.56177473815745,15,18907.419921875,1370.24755859375
43,38000,-721.873793491028,15,31085.443359375,1463.4287109375
43,40000,-864.9154004220006,15,188.33009338378906,1515.38525390625
43,42000,-1314.999634038064,15,24306.41796875,1578.41552734375
43,44000,-733.7422329040157,15,38402.23828125,1621.244873046875
43,46000,-1198.585266058367,15,13547.3935546875,1677.5263671875
43,48000,-713.6960735335613,15,14011.40625,1727.6715087890625
43,50000,-776.8606891423588,15,42065.49609375,1721.9130859375
