seed,step,eval_reward,K,critic_loss,actor_loss
44,2000,-1541.7518899668516,1,-2.681671142578125,322.796630859375
44,4000,-1564.0762832307587,1,638.4345703125,1398.1168212890625
44,6000,-1389.2787673462067,1,-64.77902221679688,2530.43701171875
44,8000,-1323.6757218373118,1,58.598602294921875,4643.22119140625
44,10000,-1301.5139049388085,1,11232.03515625,6634.0029296875
44,12000,-1283.4802090413032,1,9568.68359375,12969.4521484375
44,14000,-1406.495608337127,1,866.2254638671875,19690.41015625
44,16000,-1302.0395605442704,1,43198.07421875,26396.734375
44,18000,-1330.495446709837,1,31959.83203125,35077.4140625
44,20000,-1322.9260479860754,1,66290.453125,41544.0859375
44,22000,-1404.2620877606646,1,118441.4140625,67312.046875
44,24000,-1309.655560771123,1,490086.21875,77142.1640625
44,26000,-1301.932409706274,1,6091.10302734375,96763.6875
44,28000,-1320.4715287358345,1,327823.25,107276.625
44,30000,-1310.4326315290562,1,884062.0625,122982.421875
44,32000,-1154.3370926029122,1,2009003.25,131065.734375
44,34000,-1380.8172188379845,1,580259.875,171951.203125
44,36000,-1374.3097655880865,1,1253635.125,185187.9375
44,38000,-1424.0210770836231,1,10266.6640625,217210.15625
44,40000,-1397.4169356296047,1,3221488.5,251932.59375
44,42000,-1393.3276500326042,1,267009.9375,279457.1875
44,44000,-1200.1808063380395,1,1476124.75,315650.78125
44,46000,-1418.2865518031456,1,6050939.5,352082.1875
44,48000,-1364.7011132747916,1,3213642.5,420397.625
44,50000,-1353.2098184232884,1,3464900.0,468856.65625
