seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,500.0,5,-0.10650302469730377,-0.5612103939056396
44,2000,500.0,5,-0.1096636950969696,-1.0474003553390503
44,3000,500.0,5,-0.11028667539358139,-1.5174579620361328
44,4000,500.0,5,-0.0947326272726059,-1.9511542320251465
44,5000,500.0,5,-0.10829871892929077,-2.3790102005004883
44,6000,500.0,5,-0.10921943932771683,-2.785355567932129
44,7000,500.0,5,-0.11539439857006073,-3.158236026763916
44,8000,500.0,5,-0.10718506574630737,-3.528566360473633
44,9000,500.0,5,-0.05146166309714317,-3.871453285217285
44,10000,500.0,5,-0.10957568883895874,-4.196782112121582
44,11000,500.0,5,-0.11489836126565933,-4.5149641036987305
44,12000,500.0,5,-0.11084901541471481,-4.782197952270508
44,13000,500.0,5,-0.11743788421154022,-5.089720726013184
44,14000,500.0,5,-0.1039533019065857,-5.327320098876953
44,15000,500.0,5,-0.10723108053207397,-5.605077743530273
44,16000,500.0,5,0.010884069837629795,-5.817831516265869
44,17000,500.0,5,-0.11201003193855286,-6.077108383178711
44,18000,500.0,5,-0.1050410345196724,-6.280125617980957
44,19000,500.0,5,-0.11478714644908905,-6.49637508392334
44,20000,500.0,5,-0.11057361960411072,-6.668299674987793
