seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,-1477.3740152359708,3,-113656.734375,347307.03125
44,2000,-884.2951494144581,3,-64604.60546875,82938.28125
44,3000,-912.5301244760363,3,-123220.1640625,108450.984375
44,4000,-1367.0315292859918,3,-95205.5078125,78128.4765625
44,5000,-981.2082195520288,3,-105814.21875,95484.765625
44,6000,-811.6883677492235,3,-35869.6875,27704.765625
44,7000,-876.8034014354638,3,-105118.40625,77680.1640625
44,8000,-863.2055120219417,3,-73904.09375,54558.25
44,9000,-817.5059980389985,3,-183103.796875,141638.96875
44,10000,-749.2874720925195,3,-51509.77734375,45807.8515625
44,11000,-767.4070807312588,3,-86997.8203125,87312.671875
44,12000,-786.142185747976,3,-52339.37109375,73401.796875
44,13000,-717.6169815815726,3,-56610.7890625,48194.48046875
44,14000,-723.9178481398387,3,-89768.578125,78549.375
44,15000,-775.3759118768785,3,-88594.6484375,88032.34375
44,16000,-841.8469454604143,3,-22022.814453125,18476.341796875
44,17000,-858.7283519782252,3,-39421.1171875,36370.8046875
44,18000,-858.8065212347708,3,-24705.240234375,33852.81640625
44,19000,-849.4375624684693,3,-10668.7705078125,24923.498046875
44,20000,-857.9018262823562,3,-75916.046875,76484.9453125
44,21000,-877.1968740394608,3,-81831.7265625,81855.390625
44,22000,-831.9853908394655,3,-34284.09765625,35831.58984375
44,23000,-843.5714817082217,3,-47824.71484375,46471.87109375
44,24000,-749.5305989694771,3,-53482.44921875,54750.1953125
44,25000,-845.4850040751602,3,-111664.9375,644606.8125
44,26000,-811.1478524024917,3,-25597.03125,27309.734375
44,27000,-815.7293583391388,3,-41949.5390625,45347.3203125
44,28000,-842.2312533859724,3,-51210.6640625,54608.4921875
44,29000,-861.2879408067777,3,-37110.0,31942.576171875
44,30000,-863.9278327102213,3,-8254.90625,10302.376953125
44,31000,-802.5022680728067,3,-2047.728759765625,10711.9833984375
44,32000,-799.2441693945786,3,-66881.0625,63405.0546875
44,33000,-808.5550364344523,3,-6668.0576171875,14989.66015625
44,34000,-762.151507361822,3,-57264.609375,67166.4609375
44,35000,-815.7984611562173,3,-4491.49462890625,6270.8876953125
44,36000,-828.1838498837722,3,-7383.8515625,26015.59375
44,37000,-793.0786585314308,3,-7098.3935546875,9846.17578125
44,38000,-726.0144768642615,3,-52723.70703125,65569.6796875
44,39000,-813.7890884758968,3,-95276.859375,84436.828125
44,40000,-754.2695729587624,3,-11638.7548828125,14749.330078125
44,41000,-726.4345014665518,3,-13075.818359375,15196.82421875
44,42000,-717.9958584024505,3,-5480.9912109375,6803.4453125
44,43000,-759.6198456307646,3,-28679.6484375,30536.2890625
44,44000,-742.6551922290043,3,-321356.53125,125313.25
44,45000,-805.3674941422702,3,-23932.5546875,34279.79296875
44,46000,-795.5320029056086,3,-92289.96875,101824.140625
44,47000,-928.1661495685481,3,-48888.12890625,72672.953125
44,48000,-805.0648079507639,3,-68541.1875,69458.9296875
44,49000,-753.9951165725811,3,-25283.31640625,8178.9794921875
44,50000,-692.2482865310161,3,-35789.5390625,24868.71875
