seed,step,eval_reward,K,critic_loss,actor_loss
42,1000,500.0,5,-0.10939781367778778,-0.6053057312965393
42,2000,500.0,5,-0.10190202295780182,-1.1096526384353638
42,3000,500.0,5,-0.11132030189037323,-1.5915435552597046
42,4000,500.0,5,-0.11039062589406967,-2.037476062774658
42,5000,500.0,5,-0.11198210716247559,-2.480079174041748
42,6000,500.0,5,-0.112032949924469,-2.880551338195801
42,7000,500.0,5,-0.1141401007771492,-3.265735626220703
42,8000,500.0,5,-0.11382117867469788,-3.624776601791382
42,9000,500.0,5,-0.05536577105522156,-3.943211078643799
42,10000,500.0,5,0.018802767619490623,-4.2673468589782715
42,11000,500.0,5,-0.03497061878442764,-4.591378211975098
42,12000,500.0,5,-0.10825981199741364,-4.886637210845947
42,13000,500.0,5,-0.10453151166439056,-5.183860778808594
42,14000,500.0,5,-0.10612521320581436,-5.444934844970703
42,15000,500.0,5,-0.11405567824840546,-5.696536540985107
42,16000,500.0,5,-0.10207343101501465,-5.884721755981445
42,17000,500.0,5,-0.1088726595044136,-6.146627426147461
42,18000,500.0,5,-0.10479194670915604,-6.390974044799805
42,19000,500.0,5,-0.11212633550167084,-6.5757670402526855
42,20000,500.0,5,0.05843990296125412,-6.734399795532227
