seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,68.0,10,-24.441020965576172,56.61388397216797
44,2000,61.0,10,-24.838008880615234,190.03799438476562
44,3000,90.2,10,-43.023231506347656,338.2174377441406
44,4000,116.8,10,-26.57299041748047,799.713623046875
44,5000,146.0,10,157.0361328125,1121.49169921875
44,6000,236.0,10,-19.354598999023438,1133.7064208984375
44,7000,345.2,10,-16.842529296875,1808.958740234375
44,8000,500.0,10,74.28138732910156,1837.6005859375
44,9000,409.2,10,194.74444580078125,2404.209228515625
44,10000,500.0,10,-249.7339324951172,2141.33154296875
44,11000,408.4,10,1344.0108642578125,2904.765625
44,12000,500.0,10,1855.75341796875,2672.95849609375
44,13000,500.0,10,1047.613525390625,2213.27783203125
44,14000,412.8,10,353.41607666015625,3260.701416015625
44,15000,500.0,10,276.0625915527344,2707.5771484375
44,16000,500.0,10,1178.533203125,3702.03369140625
44,17000,500.0,10,846.1710205078125,2679.052978515625
44,18000,500.0,10,538.0028076171875,2683.353759765625
44,19000,500.0,10,4243.14501953125,3100.140869140625
44,20000,500.0,10,163.31524658203125,3668.8603515625
