seed,step,eval_reward,K,critic_loss,actor_loss
42,1000,-1308.920302658195,3,-292417536.0,279050368.0
42,2000,-1062.0608817882496,3,-275012896.0,195967520.0
42,3000,-1001.6467791480293,3,-904172288.0,983133824.0
42,4000,-910.0103516191224,3,-851426816.0,665995136.0
42,5000,-916.3582616241986,3,-2892195072.0,3232987392.0
42,6000,-709.0626620531683,3,-1553879040.0,1868872192.0
42,7000,-627.7718495089573,3,-2001127040.0,2601757440.0
42,8000,-869.8934055245251,3,-1417597824.0,1813485056.0
42,9000,-855.1482762724381,3,-1784238464.0,2362034688.0
42,10000,-776.3804681913256,3,-2908416768.0,2925196800.0
42,11000,-713.6588493851843,3,-1571422080.0,1621063936.0
42,12000,-688.3223666497347,3,-1317617536.0,1561704832.0
42,13000,-671.9513166268243,3,-1291893504.0,1545425664.0
42,14000,-930.4841393685243,3,-2219821312.0,2145060608.0
42,15000,-846.9564429997611,3,-1020850112.0,1167915264.0
42,16000,-657.7782590485056,3,-1210159104.0,1424449920.0
42,17000,-708.1811220257626,3,-1168171904.0,1418006144.0
42,18000,-641.1519467804394,3,-1039215808.0,1019952576.0
42,19000,-748.270437501822,3,-651719808.0,549759360.0
42,20000,-722.6041661855859,3,-1821824768.0,2022151680.0
42,21000,-717.4593724507641,3,-340489472.0,476648192.0
42,22000,-712.431254376001,3,-1332533888.0,1004820224.0
42,23000,-674.1029355236533,3,-657571776.0,559508608.0
42,24000,-727.7289690101386,3,-486948960.0,593868032.0
42,25000,-697.6033657007235,3,-473202784.0,496886592.0
42,26000,-674.9957495088175,3,-1063421568.0,1033599168.0
42,27000,-688.9249708301784,3,-1266185728.0,1738587520.0
42,28000,-661.2491753747255,3,-931756096.0,1051229952.0
42,29000,-687.3249247423895,3,-313704672.0,518537472.0
42,30000,-707.4259775117555,3,-321452224.0,351501792.0
42,31000,-741.8573016573599,3,-1763182720.0,1899917824.0
42,32000,-672.0706833509096,3,-322972832.0,498840608.0
42,33000,-659.0018659569935,3,-1058847872.0,977205056.0
42,34000,-702.873765868078,3,-576149184.0,642416896.0
42,35000,-719.3342770406214,3,-1036597376.0,1002339200.0
42,36000,-668.6079720005272,3,-240870144.0,394279744.0
42,37000,-641.4546424001261,3,-117954352.0,107185592.0
42,38000,-709.0272691480941,3,-474736608.0,348396416.0
42,39000,-691.1248425534704,3,-1255352576.0,1346473344.0
42,40000,-638.2187134355705,3,-1246420736.0,966630528.0
42,41000,-520.8124060300356,3,-1926081408.0,1979390464.0
42,42000,-664.4071692148551,3,-365542688.0,364503744.0
42,43000,-605.3306720092353,3,-245512192.0,153134544.0
42,44000,-543.7234514799281,3,-714930304.0,768335424.0
42,45000,-548.5885995631631,3,-523040064.0,434119744.0
42,46000,-498.3567463469059,3,-390196320.0,505946880.0
42,47000,-527.6298491172993,3,-144162368.0,354086880.0
42,48000,-1124.6403850849376,3,-686286272.0,567279872.0
42,49000,-464.91178781347764,3,-607111168.0,410330624.0
42,50000,-448.38847999334166,3,-100150872.0,113919120.0
