seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,-1514.8005058549093,15,11098.8955078125,1954.84326171875
44,2000,-1213.1910476243606,15,-4267.19091796875,8618.69921875
44,3000,-1389.5323414777947,15,-3285.762451171875,7021.369140625
44,4000,-1437.2140706607506,15,1686.76953125,5224.7939453125
44,5000,-1579.562816437969,15,-2271.991943359375,8273.1328125
44,6000,-1549.2469985008497,15,-8742.7041015625,10249.439453125
44,7000,-1383.1341881326193,15,-1965.173095703125,9034.5283203125
44,8000,-1502.8419410465053,15,1040.06982421875,6995.505859375
44,9000,-1510.2214135861602,15,92.84597778320312,5009.48095703125
44,10000,-1441.4313642843201,15,-1442.7637939453125,8975.26953125
44,11000,-1234.9475171806284,15,1625.956298828125,6424.02392578125
44,12000,-1400.846985265145,15,5093.640625,5722.17041015625
44,13000,-1435.2061111428072,15,-3279.81787109375,7313.6240234375
44,14000,-1413.6270886074049,15,-2882.201904296875,6013.01416015625
44,15000,-1432.152288728502,15,401.6827697753906,5819.2822265625
44,16000,-1376.4190617973436,15,9896.2490234375,5521.66357421875
44,17000,-1341.1620328472495,15,420.7631530761719,7489.14990234375
44,18000,-1409.8172403075932,15,-1328.7823486328125,9342.9833984375
44,19000,-1371.4945119752456,15,-451.3066711425781,6307.7431640625
44,20000,-1472.2504670006997,15,4688.33642578125,6079.8896484375
44,21000,-1573.497718481929,15,1452.071044921875,6162.6103515625
44,22000,-1403.6646684511477,15,-3775.4140625,6478.80078125
44,23000,-1325.8127059885405,15,-1350.4171142578125,5614.42041015625
44,24000,-1495.0577935311353,15,257.89422607421875,6314.35107421875
44,25000,-1413.9229151034451,15,-380.1249084472656,6386.484375
44,26000,-1481.3973327383694,15,2292.684814453125,5680.06640625
44,27000,-1373.3819663236936,15,-865.7858276367188,5346.0927734375
44,28000,-1470.7454060235304,15,-3432.397216796875,5955.0859375
44,29000,-1325.552329273099,15,3402.635986328125,5301.697265625
44,30000,-1337.9796114352,15,1388.9390869140625,4142.0673828125
44,31000,-1587.6227725557808,15,204.32421875,3949.334228515625
44,32000,-1509.9668743207258,15,-3419.4580078125,6543.2578125
44,33000,-1550.2581482722787,15,-2204.793212890625,5201.1279296875
44,34000,-1322.4966925395304,15,426.68682861328125,6308.3046875
44,35000,-1500.7616163374573,15,-2336.94482421875,6227.3486328125
44,36000,-1411.6285465788746,15,1490.18994140625,692.2965698242188
44,37000,-777.0849082351616,15,794.255126953125,673.9305419921875
44,38000,-770.2495604923322,15,-4269.36083984375,920.4940185546875
44,39000,-841.7013166489576,15,-2439.339111328125,908.8171997070312
44,40000,-1075.7615631907345,15,-3705.913818359375,968.5274658203125
44,41000,-800.2126125623993,15,-4161.37060546875,1039.44970703125
44,42000,-851.2487270416043,15,-23.78971290588379,942.9862060546875
44,43000,-1162.704628893423,15,3092.6728515625,1395.404052734375
44,44000,-1328.9057251257705,15,-2198.097412109375,1040.59716796875
44,45000,-1180.908347268582,15,-985.2472534179688,1075.81201171875
44,46000,-1526.8991064495856,15,-3710.934814453125,1732.656005859375
44,47000,-1398.775575182308,15,771.796630859375,1234.301513671875
44,48000,-1463.4235598698692,15,-3265.640380859375,957.415283203125
44,49000,-1428.3253128099564,15,954.4509887695312,1875.271484375
44,50000,-1297.968013572423,15,-46.108924865722656,891.5740966796875
