seed,step,eval_reward,K,critic_loss,actor_loss
42,2000,-1581.1580033392386,3,-27.651214599609375,831.1436767578125
42,4000,-1537.1225200010751,3,197.8804931640625,1936.540771484375
42,6000,-1627.9870351990253,3,164.1492156982422,3645.54931640625
42,8000,-1439.5516342430342,3,52.851898193359375,5078.150390625
42,10000,-1630.9027368675875,3,1577.9715576171875,9550.806640625
42,12000,-1586.5356510752033,3,208.00848388671875,15414.5576171875
42,14000,-1498.8338715430368,3,7392.27783203125,21119.279296875
42,16000,-1565.7745801764545,3,902.3558959960938,27735.216796875
42,18000,-1579.3178161460492,3,652.0626220703125,34000.29296875
42,20000,-1604.1530536008756,3,3167.468994140625,43112.23046875
42,22000,-1618.8353724364229,3,5718.8701171875,48076.95703125
42,24000,-1605.3019493658994,3,6462.74853515625,55130.1640625
42,26000,-1656.197664248098,3,51723.81640625,49536.25390625
42,28000,-1610.450290885327,3,332400.34375,58415.96875
42,30000,-1616.4223432992687,3,1175058.625,51326.28125
42,32000,-1628.4866521815736,3,6808103.5,51614.85546875
42,34000,-1599.1960290699003,3,1338804.375,20202.072265625
42,36000,-1588.3368087429822,3,35253148.0,-19857.16796875
42,38000,-1605.4095746012697,3,158633728.0,-77595.921875
42,40000,-1621.1319223562632,3,467471648.0,-149379.6875
42,42000,-1604.2233696608214,3,912478336.0,-235441.984375
42,44000,-1656.0169661242217,3,1718514432.0,-363098.0
42,46000,-1576.4590590982327,3,2011629312.0,-515270.5625
42,48000,-1593.1696243657343,3,182850736.0,-703691.875
42,50000,-1619.8213641299342,3,378000864.0,-932127.625
