seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,500.0,3,-0.12064550817012787,-0.5579060316085815
44,2000,500.0,3,-0.11259029805660248,-1.0616850852966309
44,3000,500.0,3,-0.10816120356321335,-1.5370814800262451
44,4000,500.0,3,-0.10231456160545349,-1.986664056777954
44,5000,500.0,3,-0.10600902885198593,-2.4285221099853516
44,6000,500.0,3,-0.11790376156568527,-2.826909065246582
44,7000,500.0,3,-0.0631592869758606,-3.2047009468078613
44,8000,500.0,3,-0.05563102290034294,-3.5845608711242676
44,9000,500.0,3,-0.10191825032234192,-3.947328567504883
44,10000,500.0,3,-0.10912513732910156,-4.27979040145874
44,11000,500.0,3,-0.10910499095916748,-4.582890510559082
44,12000,500.0,3,-0.02319282665848732,-4.890594005584717
44,13000,500.0,3,-0.11133728921413422,-5.179805755615234
44,14000,500.0,3,-0.10417192429304123,-5.434286594390869
44,15000,500.0,3,-0.10599938780069351,-5.702849388122559
44,16000,500.0,3,-0.11003393679857254,-5.951554775238037
44,17000,500.0,3,0.022905705496668816,-6.191758155822754
44,18000,500.0,3,-0.10963556915521622,-6.428443908691406
44,19000,500.0,3,-0.1106444001197815,-6.630150318145752
44,20000,500.0,3,-0.10918319225311279,-6.80988073348999
