seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,-1415.8891465883644,5,7976.44873046875,163.46437072753906
44,2000,-1609.7464362616122,5,3944.683837890625,513.8878173828125
44,3000,-1536.8233742946572,5,6323.58544921875,387.4400634765625
44,4000,-1456.2981476167563,5,4248.77783203125,1359.443115234375
44,5000,-1565.7965820785948,5,869.5277099609375,714.1663208007812
44,6000,-1477.0030274347332,5,8147.59716796875,1648.6572265625
44,7000,-1590.1313987416931,5,6018.86572265625,670.857666015625
44,8000,-1674.3438245931006,5,1356.0986328125,2696.0849609375
44,9000,-1534.2094034373051,5,2677.480712890625,23410.814453125
44,10000,-1506.4385449334436,5,2908.1259765625,3344.76611328125
44,11000,-1184.0530316277022,5,2127.015869140625,4960.634765625
44,12000,-1192.8057843903196,5,6011.1240234375,17800.09375
44,13000,-1591.668932946585,5,2717.353515625,61350.93359375
44,14000,-1623.3641996812257,5,11777.24609375,2059.47314453125
44,15000,-1618.9898935907397,5,5863.0546875,16374.42578125
44,16000,-1497.877794775392,5,-2187.721435546875,11544.75
44,17000,-1509.1680199403634,5,-15309.0,35686.98828125
44,18000,-1618.2101490587688,5,-373.5545349121094,40708.8125
44,19000,-1244.9747572825358,5,-9361.5166015625,54326.12109375
44,20000,-1210.6346570030767,5,-5138.900390625,8001.88525390625
44,21000,-1379.4354757332637,5,-5452.4248046875,9043.779296875
44,22000,-1464.7897419910157,5,-25836.853515625,29315.06640625
44,23000,-1440.8574149548065,5,-11777.2236328125,14190.96484375
44,24000,-1296.5795281330077,5,-20281.91015625,45184.0703125
44,25000,-1535.9136720369877,5,-15629.537109375,17076.44921875
44,26000,-1580.891779292671,5,-52643.265625,53795.87890625
44,27000,-1371.61961467406,5,-35315.2421875,44281.23828125
44,28000,-1248.892770398727,5,-5601.642578125,12875.44140625
44,29000,-1165.0024525728718,5,-8290.1337890625,40876.2421875
44,30000,-1272.8977274260656,5,-9025.3388671875,11564.505859375
44,31000,-1430.5083511232438,5,-44010.3359375,45369.234375
44,32000,-1510.6149340838504,5,-70716.7109375,74904.40625
44,33000,-1425.9418972893552,5,-36782.90234375,48989.1015625
44,34000,-1291.007645675309,5,-9166.001953125,10878.916015625
44,35000,-973.8481614550517,5,-50249.46875,32852.6796875
44,36000,-1539.9562252699252,5,-43454.29296875,30626.982421875
44,37000,-1369.1129888886687,5,-14838.9267578125,16315.6796875
44,38000,-1509.0222971431226,5,-36184.046875,54708.31640625
44,39000,-1333.4246041902952,5,-40420.1640625,33082.140625
44,40000,-1126.340682211643,5,-27254.525390625,26863.234375
44,41000,-978.9239034178088,5,-13598.462890625,17823.58984375
44,42000,-1365.292323353387,5,-49047.0078125,37733.53515625
44,43000,-1481.1830659702505,5,-52820.35546875,31493.171875
44,44000,-1054.4189247295617,5,-21072.861328125,26276.759765625
44,45000,-1221.0128179410672,5,-31944.677734375,32464.232421875
44,46000,-1090.078498813132,5,-35826.40625,20757.666015625
44,47000,-1362.8777305314982,5,-10728.13671875,7530.3564453125
44,48000,-980.3145162545907,5,-12242.673828125,10474.3916015625
44,49000,-918.2216455411801,5,-43018.8046875,30382.87109375
44,50000,-643.5416665158422,5,-16318.490234375,16025.6630859375
