seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,500.0,10,-0.10190422832965851,-0.5653085708618164
44,2000,500.0,10,-0.11391883343458176,-1.0960183143615723
44,3000,500.0,10,-0.111045241355896,-1.5616194009780884
44,4000,500.0,10,-0.11064217984676361,-2.0099921226501465
44,5000,500.0,10,-0.1101733073592186,-2.430274248123169
44,6000,500.0,10,-0.10944898426532745,-2.836719036102295
44,7000,500.0,10,-0.1059296727180481,-3.2228574752807617
44,8000,500.0,10,-0.10445581376552582,-3.5830774307250977
44,9000,500.0,10,-0.11821449548006058,-3.9307808876037598
44,10000,500.0,10,-0.11037162691354752,-4.2374701499938965
44,11000,500.0,10,-0.1105366051197052,-4.544610023498535
44,12000,500.0,10,-0.11323481053113937,-4.870659351348877
44,13000,500.0,10,-0.11795211583375931,-5.151302814483643
44,14000,500.0,10,-0.11103571951389313,-5.42927360534668
44,15000,500.0,10,-0.11329684406518936,-5.693190574645996
44,16000,500.0,10,-0.11381080001592636,-5.925220966339111
44,17000,500.0,10,-0.11830469965934753,-6.15584659576416
44,18000,500.0,10,-0.11477816849946976,-6.381289958953857
44,19000,500.0,10,-0.11122049391269684,-6.57399845123291
44,20000,500.0,10,-0.11784519255161285,-6.774977684020996
