seed,step,eval_reward,K,critic_loss,actor_loss
44,2000,-336.07175199757086,10,7.739508628845215,68.7294921875
44,4000,-1189.5512431505251,10,16.22725486755371,108.60731506347656
44,6000,-986.1022213924844,10,7.067596435546875,157.2652587890625
44,8000,-1128.4590239551121,10,255.5025634765625,233.91375732421875
44,10000,-838.4968897012044,10,538.834716796875,301.68505859375
44,12000,-811.7751416988383,10,1091.6859130859375,412.67401123046875
44,14000,-851.492152961862,10,1674.7552490234375,500.7415466308594
44,16000,-877.8010372614747,10,2097.16064453125,546.48291015625
44,18000,-751.142893306254,10,179.36013793945312,614.419189453125
44,20000,-572.2988890949499,10,5413.57373046875,710.09130859375
44,22000,-292.9308396157209,10,115.02409362792969,806.5419921875
44,24000,-226.49860633136328,10,7998.51220703125,881.42724609375
44,26000,-448.46489760146494,10,4804.06640625,980.1782836914062
44,28000,-211.904436299811,10,122.54783630371094,1080.1688232421875
44,30000,-242.35247849503904,10,6478.701171875,1166.4556884765625
44,32000,-277.8565664176789,10,14622.904296875,1227.5845947265625
44,34000,-487.21977774398283,10,24628.3359375,1329.69384765625
44,36000,-249.9978387274998,10,182.2965545654297,1413.4990234375
44,38000,-234.26561832570172,10,20493.923828125,1494.8485107421875
44,40000,-174.83113809865034,10,11304.416015625,1573.6573486328125
44,42000,-627.6722174406259,10,12312.5986328125,1633.444580078125
44,44000,-245.05552992660586,10,25909.203125,1706.697998046875
44,46000,-449.80620931690135,10,40979.66015625,1768.60107421875
44,48000,-328.0382377477746,10,42458.7109375,1800.8299560546875
44,50000,-475.62608889844205,10,29023.98828125,1842.6546630859375
