seed,step,eval_reward,K,critic_loss,actor_loss
42,1000,456.2,1,-0.11167629063129425,-0.6311359405517578
42,2000,372.8,1,-0.10462459176778793,-1.1426141262054443
42,3000,500.0,1,-0.1039663702249527,-1.5954227447509766
42,4000,500.0,1,-0.1067158505320549,-2.037026882171631
42,5000,422.6,1,-0.11244016885757446,-2.4494829177856445
42,6000,454.6,1,-0.11764782667160034,-2.855768918991089
42,7000,479.4,1,-0.11464012414216995,-3.2830255031585693
42,8000,465.8,1,-0.06204880028963089,-3.595400094985962
42,9000,463.0,1,-0.11003075540065765,-3.9395761489868164
42,10000,500.0,1,-0.10950341820716858,-4.2178778648376465
42,11000,452.4,1,-0.11363711953163147,-4.501561164855957
42,12000,500.0,1,-0.04062841832637787,-4.773200035095215
42,13000,454.8,1,-0.11430368572473526,-4.948257923126221
42,14000,430.2,1,-0.10593016445636749,-5.304121971130371
42,15000,457.0,1,-0.11053181439638138,-5.422417640686035
42,16000,405.0,1,-0.11128392070531845,-5.67173957824707
42,17000,389.0,1,-0.10417942702770233,-5.857184886932373
42,18000,448.8,1,-0.11282599717378616,-5.957892417907715
42,19000,490.2,1,-0.11005724966526031,-6.233908653259277
42,20000,500.0,1,-0.11303261667490005,-6.383416652679443
