seed,step,eval_reward,K,critic_loss,actor_loss
43,1000,500.0,10,-0.11706703901290894,-0.6262598037719727
43,2000,500.0,10,-0.1112663745880127,-1.1655199527740479
43,3000,500.0,10,-0.11897566169500351,-1.6437022686004639
43,4000,500.0,10,-0.110147625207901,-2.1401147842407227
43,5000,500.0,10,-0.11623579263687134,-2.577864170074463
43,6000,500.0,10,-0.11256267875432968,-2.9992613792419434
43,7000,500.0,10,-0.07307080924510956,-3.4077553749084473
43,8000,500.0,10,-0.10849087685346603,-3.7659969329833984
43,9000,500.0,10,-0.05016182363033295,-4.136966705322266
43,10000,500.0,10,-0.11950278282165527,-4.458686351776123
43,11000,500.0,10,-0.11329036206007004,-4.836975574493408
43,12000,500.0,10,-0.020367490127682686,-5.113482475280762
43,13000,500.0,10,-0.11535171419382095,-5.410796165466309
43,14000,500.0,10,-0.11865821480751038,-5.696722507476807
43,15000,500.0,10,-0.11681149154901505,-5.946659088134766
43,16000,500.0,10,-0.1129002496600151,-6.21522331237793
43,17000,500.0,10,0.031982697546482086,-6.430501937866211
43,18000,500.0,10,-0.11298117786645889,-6.646822929382324
43,19000,500.0,10,-0.11414828896522522,-6.892949104309082
43,20000,500.0,10,-0.11163222789764404,-7.070293426513672
