seed,step,eval_reward,K,critic_loss,actor_loss
42,1000,-1512.1974154076515,5,13591.841796875,1451.6505126953125
42,2000,-1494.3188368500619,5,684.5673217773438,5476.35107421875
42,3000,-1635.5638038392294,5,5585.8232421875,3351.3134765625
42,4000,-1483.6513139387866,5,-2096.277587890625,3634.913330078125
42,5000,-1618.520491461691,5,3884.435791015625,2435.057861328125
42,6000,-1496.3865520424781,5,7047.9814453125,1697.749267578125
42,7000,-1512.3947346164337,5,5333.064453125,941.0636596679688
42,8000,-1385.586396161801,5,4771.314453125,1749.2965087890625
42,9000,-1507.2118793583854,5,605.0628051757812,2315.8583984375
42,10000,-1584.1748340808658,5,3678.80322265625,1440.164306640625
42,11000,-1567.6491980687967,5,307.3995056152344,1193.634765625
42,12000,-1595.168861497788,5,1657.5211181640625,1072.8707275390625
42,13000,-1584.4268062467452,5,-3175.858154296875,1575.6763916015625
42,14000,-1604.1644269399187,5,977.8318481445312,755.4891357421875
42,15000,-1566.0436664628414,5,-1184.995361328125,1736.9471435546875
42,16000,-1588.2539643125651,5,3227.899658203125,2367.246826171875
42,17000,-1615.0879560426486,5,463.00372314453125,1106.3062744140625
42,18000,-1650.6116684060921,5,1145.640625,2537.284423828125
42,19000,-1625.4851196635577,5,-725.7230834960938,1855.820556640625
42,20000,-1604.367699569555,5,343.85296630859375,2037.405029296875
42,21000,-1592.9909373103899,5,-3140.3662109375,1731.2344970703125
42,22000,-1592.930047486237,5,1788.807373046875,2448.07275390625
42,23000,-1669.9248406537772,5,-4377.2333984375,2597.68310546875
42,24000,-1609.390712960918,5,4580.97216796875,1113.5853271484375
42,25000,-1657.6654980687658,5,823.8416748046875,1346.978515625
42,26000,-1554.5971214766976,5,2080.198486328125,1192.74462890625
42,27000,-1590.85002873254,5,808.52197265625,1728.0172119140625
42,28000,-1586.895735468206,5,-1494.3338623046875,1480.387451171875
42,29000,-1564.6310620616339,5,1167.397705078125,1650.470947265625
42,30000,-1544.5013714871,5,-365.85882568359375,1670.5045166015625
42,31000,-1580.4521826965042,5,367.1159362792969,1348.367919921875
42,32000,-1537.7176598482183,5,3029.548095703125,2037.9300537109375
42,33000,-1559.7809822730756,5,398.97540283203125,2724.598388671875
42,34000,-1517.4108729267732,5,2352.265380859375,2541.359619140625
42,35000,-1633.2663619509262,5,1720.631591796875,2459.537841796875
42,36000,-1513.715378918347,5,-621.99267578125,2814.8857421875
42,37000,-1567.6583902622885,5,14080.119140625,3281.448974609375
42,38000,-1637.9684322159724,5,4945.482421875,660.3221435546875
42,39000,-1526.9388453270658,5,554.8994140625,1297.80029296875
42,40000,-1502.6265563192367,5,27041.826171875,466.0803527832031
42,41000,-1517.1593756959894,5,1893.2176513671875,508.7010498046875
42,42000,-1577.4604661769786,5,-0.20424652099609375,500.6650085449219
42,43000,-1164.3340126634407,5,5772.07275390625,1105.286376953125
42,44000,-1421.7640981950963,5,2740.84912109375,2168.065673828125
42,45000,-1488.699561365251,5,3536.966552734375,1720.429443359375
42,46000,-1599.181996463647,5,8748.427734375,3486.199951171875
42,47000,-1544.2401366221184,5,2567.2587890625,2704.151123046875
42,48000,-1541.88223495369,5,4951.62060546875,2000.828369140625
42,49000,-1441.9291298949151,5,3931.390869140625,2228.07080078125
42,50000,-1532.3888277369108,5,13581.474609375,2054.353515625
