seed,step,eval_reward,K,critic_loss,actor_loss
43,1000,-1474.7164722941184,15,10377.5498046875,1025.0555419921875
43,2000,-1432.7024202507,15,3891.6328125,2406.579833984375
43,3000,-1521.356253842142,15,2905.1904296875,2114.295654296875
43,4000,-1407.3743786787475,15,7329.330078125,1664.12841796875
43,5000,-1520.4343265831824,15,2120.627197265625,1312.4871826171875
43,6000,-1203.0615789592114,15,5474.064453125,2208.886962890625
43,7000,-1345.8163811710776,15,5329.671875,1744.5303955078125
43,8000,-1279.0917479856657,15,3488.0703125,2269.3173828125
43,9000,-1306.984685758286,15,-812.99853515625,3010.926025390625
43,10000,-1334.776854164255,15,-573.0826416015625,3530.992431640625
43,11000,-1434.3720578788639,15,-1655.5877685546875,4439.5859375
43,12000,-1228.3917126158308,15,-560.106689453125,3822.362548828125
43,13000,-1267.726009765579,15,1767.23876953125,4159.03515625
43,14000,-1477.0091846763892,15,-1936.6099853515625,3848.68212890625
43,15000,-1508.1072213636867,15,-1811.1519775390625,5765.94287109375
43,16000,-1486.7233733138542,15,2517.642333984375,5106.2890625
43,17000,-1476.6467001841834,15,-2961.3466796875,6067.330078125
43,18000,-1528.7941345595032,15,3511.427490234375,6035.45654296875
43,19000,-1596.5219634387302,15,-1400.931396484375,1920.56103515625
43,20000,-1776.9362091634835,15,-3997.96435546875,3384.8232421875
43,21000,-1610.4131365947756,15,-2767.940185546875,4333.095703125
43,22000,-1593.4252301608715,15,-656.4086303710938,4197.76318359375
43,23000,-1486.9344245311306,15,-2725.9189453125,4511.458984375
43,24000,-1815.248993532659,15,3078.826416015625,2911.48583984375
43,25000,-1572.2816353651128,15,-1933.0279541015625,2678.4560546875
43,26000,-1711.8265636407455,15,412.7276306152344,1297.638427734375
43,27000,-1647.4092626574634,15,1276.0767822265625,1393.9501953125
43,28000,-1541.1114066714931,15,-173.78976440429688,1786.517333984375
43,29000,-1424.1482744602358,15,-225.31414794921875,1512.673583984375
43,30000,-1583.393851620529,15,5863.93505859375,1491.506103515625
43,31000,-1591.460473500798,15,-2132.11767578125,1510.44580078125
43,32000,-1613.718777742046,15,2644.474609375,1957.9677734375
43,33000,-1592.6299956722398,15,891.7517700195312,1469.251708984375
43,34000,-1551.5309972316766,15,1626.4573974609375,1768.33251953125
43,35000,-1562.880694678555,15,-939.9559326171875,1041.528564453125
43,36000,-1571.6095507316936,15,1468.2647705078125,1106.027587890625
43,37000,-1608.643432524633,15,517.4111328125,2115.215576171875
43,38000,-1584.083264775983,15,-1679.1004638671875,1796.095947265625
43,39000,-1596.6532193308676,15,-1110.5001220703125,1506.9384765625
43,40000,-1626.8344171377103,15,-1281.619384765625,1555.931396484375
43,41000,-1589.2124104109466,15,-2618.9501953125,1998.9814453125
43,42000,-1597.3025035459605,15,67.69087219238281,1683.66845703125
43,43000,-1606.1893229597922,15,6574.29345703125,1298.6629638671875
43,44000,-1597.3858678264562,15,2212.91748046875,1737.0731201171875
43,45000,-1616.4813068846706,15,4955.03125,1891.2025146484375
43,46000,-1564.8533651284847,15,313.3336486816406,1550.990478515625
43,47000,-1582.5989004830699,15,-1715.5843505859375,3261.22900390625
43,48000,-1627.2993475149808,15,3738.63037109375,931.5330200195312
43,49000,-1610.7338763364235,15,-1710.3697509765625,2016.453369140625
43,50000,-1645.1640263956128,15,-64.7379379272461,1261.553955078125
