seed,step,eval_reward,K,critic_loss,actor_loss
42,1000,-1409.8081058882228,1,-7.918275580343091e+16,7.009920062010163e+16
42,2000,-1426.8299279447738,1,-5.754291097488589e+16,5.2322365341696e+16
42,3000,-930.4801491870403,1,-5.121666466604646e+16,4.21131249998889e+16
42,4000,-968.1040275208022,1,-4.157057614112358e+16,3.5044813568999424e+16
42,5000,-904.3891821042296,1,-3.4148808229126144e+16,3.214845298081792e+16
42,6000,-1027.4073012905544,1,-2.6958216931835904e+16,2.836140851724288e+16
42,7000,-1031.5941164919318,1,-2.628625211850752e+16,2.184172547132621e+16
42,8000,-1171.9785366079038,1,-1.9579280581197824e+16,1.905822159129805e+16
42,9000,-989.251982447923,1,-2.02758426722304e+16,1.7295266365308928e+16
42,10000,-1082.851597692673,1,-2.751667220198195e+16,2.9177147360804864e+16
42,11000,-930.6591862822485,1,-2.34704930340864e+16,2.362124853365965e+16
42,12000,-860.883164175178,1,-2.770289339400192e+16,3.070752151778099e+16
42,13000,-855.3954657936032,1,-2.7599646675173376e+16,2.8827247112617984e+16
42,14000,-807.4240516493871,1,-2.222208348009267e+16,1.998076768157696e+16
42,15000,-945.5565454445252,1,-4.159452487876608e+16,6.042464934690816e+16
42,16000,-927.8770787118726,1,-4.593200805602918e+16,6.731129010362778e+16
42,17000,-829.6367047648503,1,-4.72112468852736e+16,6.420483045274419e+16
42,18000,-1045.075632878649,1,-4.6363098218496e+16,5.256483342542438e+16
42,19000,-873.170928899404,1,-6.002664331752243e+16,4.955105487382118e+16
42,20000,-941.57516717546,1,-5.618666767699149e+16,6.226816956943565e+16
42,21000,-890.2743181433216,1,-4.471992963039232e+16,4.194775157912371e+16
42,22000,-865.9605598974601,1,-4.955953313926349e+16,4.491810801136435e+16
42,23000,-1063.1881681362884,1,-3.866044374030746e+16,4.006077917246259e+16
42,24000,-805.5870512211613,1,-6.410629531303936e+16,6.17227602624512e+16
42,25000,-832.6951219494415,1,-4.812384583129498e+16,4.79940003800023e+16
42,26000,-871.1287059303899,1,-3.856076184433459e+16,3.854246528365363e+16
42,27000,-907.793287600162,1,-4.862071341790003e+16,5.008334735068365e+16
42,28000,-900.5628982702565,1,-5.189784647919206e+16,5.34746019879977e+16
42,29000,-834.9669811674394,1,-5.697183923830784e+16,6.379495313375232e+16
42,30000,-822.5749727503568,1,-4.715843167243469e+16,4.297829891702784e+16
42,31000,-945.4428980400493,1,-5.329545890208154e+16,5.801765947991654e+16
42,32000,-948.8287565504285,1,-6.800578202042368e+16,6.422068747200102e+16
42,33000,-815.8457949621146,1,-7.622505234484429e+16,8.017342436999168e+16
42,34000,-830.1690567072294,1,-6.921516750156595e+16,7.211238064075571e+16
42,35000,-712.056459296405,1,-5.107303666470093e+16,4.963978030822195e+16
42,36000,-789.60679075858,1,-5.34069519581184e+16,4.500616343086694e+16
42,37000,-641.3818219905517,1,-4.763514727248691e+16,4.597735432074035e+16
42,38000,-882.3916640549908,1,-4.425526570857267e+16,4.031563394187264e+16
42,39000,-726.8998040419567,1,-4.541725622560358e+16,4.629711034096026e+16
42,40000,-815.3887263256022,1,-7.210871273868493e+16,6.536945378472755e+16
42,41000,-745.7855527389905,1,-3.301368488001536e+16,2.999512602981171e+16
42,42000,-706.2740597122204,1,-5.172410216716698e+16,4.883565935119565e+16
42,43000,-783.9654854884255,1,-4.794593969596006e+16,4.086386074740326e+16
42,44000,-714.7604139453261,1,-4.632260956179661e+16,3.981591879195034e+16
42,45000,-854.5599959271538,1,-4.227608894400102e+16,3.4082846121394176e+16
42,46000,-717.6867629574765,1,-4.848949787203994e+16,4.105789018996736e+16
42,47000,-700.3719296098348,1,-5.226490726921011e+16,4.96274924067881e+16
42,48000,-604.1294821537595,1,-7.031541786371686e+16,5.595382461497344e+16
42,49000,-722.8686916413706,1,-4.009861353937306e+16,3.423549784902861e+16
42,50000,-777.0979204362231,1,-3.783416075203379e+16,2.756072782902067e+16
