seed,step,eval_reward,K,critic_loss,actor_loss
44,1000,71.6,3,-33.87408447265625,69.36767578125
44,2000,35.2,3,-23.528400421142578,210.98887634277344
44,3000,90.6,3,-36.119224548339844,420.2691650390625
44,4000,90.2,3,-26.115867614746094,576.1959838867188
44,5000,97.8,3,13.337997436523438,1076.0653076171875
44,6000,71.0,3,69.88343048095703,1388.607421875
44,7000,416.0,3,-6.8786163330078125,1740.573486328125
44,8000,411.6,3,17.70367431640625,2237.12939453125
44,9000,417.6,3,108.03445434570312,2768.115234375
44,10000,500.0,3,48.768035888671875,2613.959716796875
44,11000,500.0,3,-152.48016357421875,3535.0693359375
44,12000,500.0,3,1539.026123046875,2408.50634765625
44,13000,500.0,3,3087.8232421875,3952.5244140625
44,14000,500.0,3,1930.395263671875,4985.26611328125
44,15000,500.0,3,2380.025634765625,3615.931640625
44,16000,500.0,3,602.1157836914062,5046.24853515625
44,17000,500.0,3,590.5035400390625,5640.708984375
44,18000,328.4,3,200.38494873046875,4163.7041015625
44,19000,500.0,3,-462.9179992675781,4830.759765625
44,20000,500.0,3,-31.97601318359375,7640.53173828125
