seed,step,eval_reward,K,critic_loss,actor_loss
42,1000,87.0,3,-26.466724395751953,48.52870178222656
42,2000,54.0,3,-32.08479309082031,266.6735534667969
42,3000,69.4,3,-41.50834274291992,589.2542724609375
42,4000,74.8,3,-86.09844970703125,1266.6907958984375
42,5000,131.8,3,45.98933410644531,1855.33642578125
42,6000,49.4,3,199.18846130371094,3253.91259765625
42,7000,109.8,3,104.38725280761719,3577.879638671875
42,8000,272.4,3,629.7252807617188,5105.55908203125
42,9000,207.0,3,763.791015625,8464.587890625
42,10000,217.6,3,3068.6533203125,7506.2958984375
42,11000,500.0,3,2195.739013671875,9817.27734375
42,12000,500.0,3,1425.64794921875,8490.201171875
42,13000,441.8,3,2190.388427734375,10515.1064453125
42,14000,412.2,3,2956.386474609375,14907.841796875
42,15000,500.0,3,694.787353515625,10431.701171875
42,16000,500.0,3,450.98577880859375,11411.03125
42,17000,500.0,3,1291.3271484375,14291.2646484375
42,18000,500.0,3,5756.115234375,17762.671875
42,19000,500.0,3,146.973876953125,23159.17578125
42,20000,500.0,3,505.53125,17199.55078125
