seed,step,eval_reward,K,critic_loss,actor_loss
43,1000,500.0,15,-0.10348915308713913,-0.5749499797821045
43,2000,500.0,15,-0.10808786749839783,-1.0822794437408447
43,3000,500.0,15,-0.10988956689834595,-1.5726126432418823
43,4000,500.0,15,-0.1136518269777298,-2.0096449851989746
43,5000,500.0,15,-0.1141379252076149,-2.4515419006347656
43,6000,500.0,15,-0.1077132448554039,-2.8385720252990723
43,7000,500.0,15,-0.10467375069856644,-3.22963285446167
43,8000,500.0,15,-0.10898151993751526,-3.6112723350524902
43,9000,500.0,15,-0.11335431039333344,-3.9549028873443604
43,10000,500.0,15,-0.11084125936031342,-4.265300750732422
43,11000,500.0,15,-0.0436810702085495,-4.565049171447754
43,12000,500.0,15,-0.11228231340646744,-4.853282928466797
43,13000,500.0,15,-0.11084618419408798,-5.151846408843994
43,14000,500.0,15,-0.10713827610015869,-5.41861629486084
43,15000,500.0,15,-0.11937697976827621,-5.670552730560303
43,16000,500.0,15,-0.11544360220432281,-5.906292915344238
43,17000,500.0,15,-0.11741553246974945,-6.137716293334961
43,18000,500.0,15,0.03852377459406853,-6.3096923828125
43,19000,500.0,15,0.3587794601917267,-6.521022796630859
43,20000,500.0,15,-0.11296550929546356,-6.741859436035156
